class,order,family,genus,species,specCode,commonName,sciName,commonSpecies,synonym
NA,NA,NA,Salmo,polyosteus,238,NA,Salmo polyosteus,NA,TRUE
NA,NA,NA,Salmo,rappii,238,NA,Salmo rappii,NA,TRUE
NA,NA,NA,Salmo,saxatilis,238,NA,Salmo saxatilis,NA,TRUE
NA,NA,NA,Salmo,spurius,238,NA,Salmo spurius,NA,TRUE
NA,NA,NA,Salmo,stroemii,238,NA,Salmo stroemii,NA,TRUE
NA,NA,NA,Salmo,sylvaticus,238,NA,Salmo sylvaticus,NA,TRUE
NA,NA,NA,Salmo,taurinus,238,NA,Salmo taurinus,NA,TRUE
NA,NA,NA,Salmo,truttula,238,NA,Salmo truttula,NA,TRUE
NA,NA,NA,Salmo,venernensis,238,NA,Salmo venernensis,NA,TRUE
NA,NA,NA,Trutta,fario,238,NA,Trutta fario,NA,TRUE
NA,NA,NA,Trutta,fluviatilis,238,NA,Trutta fluviatilis,NA,TRUE
NA,NA,NA,Trutta,lacustris,238,NA,Trutta lacustris,NA,TRUE
NA,NA,NA,Trutta,marina,238,NA,Trutta marina,NA,TRUE
NA,NA,NA,Trutta,salmanata,238,NA,Trutta salmanata,NA,TRUE
NA,NA,NA,Trutta,salmonata,238,NA,Trutta salmonata,NA,TRUE
NA,NA,NA,Trutta,trutta,238,NA,Trutta trutta,NA,TRUE
NA,NA,NA,Trutta,variabilis,238,NA,Trutta variabilis,NA,TRUE
NA,NA,NA,Salmo,alpinostagnalis,247,NA,Salmo alpinostagnalis,NA,TRUE
NA,NA,NA,Salmo,alpinus,247,NA,Salmo alpinus,NA,TRUE
NA,NA,NA,Salmo,ascanii,247,NA,Salmo ascanii,NA,TRUE
NA,NA,NA,Salmo,carbonarius,247,NA,Salmo carbonarius,NA,TRUE
NA,NA,NA,Salmo,erythrinus,247,NA,Salmo erythrinus,NA,TRUE
NA,NA,NA,Salmo,hybridus,247,NA,Salmo hybridus,NA,TRUE
NA,NA,NA,Salmo,laevis,247,NA,Salmo laevis,NA,TRUE
NA,NA,NA,Salmo,lepechini,247,NA,Salmo lepechini,NA,TRUE
NA,NA,NA,Salmo,levis,247,NA,Salmo levis,NA,TRUE
NA,NA,NA,Salmo,nivalis,247,NA,Salmo nivalis,NA,TRUE
NA,NA,NA,Salmo,oquassa,247,NA,Salmo oquassa,NA,TRUE
NA,NA,NA,Salmo,palja,247,NA,Salmo palja,NA,TRUE
NA,NA,NA,Salmo,punctatus,247,NA,Salmo punctatus,NA,TRUE
NA,NA,NA,Salmo,rutilus,247,NA,Salmo rutilus,NA,TRUE
NA,NA,NA,Salmo,salvelinostagnalis,247,NA,Salmo salvelinostagnalis,NA,TRUE
NA,NA,NA,Salmo,salvelinus,247,NA,Salmo salvelinus,NA,TRUE
NA,NA,NA,Salmo,ventricosus,247,NA,Salmo ventricosus,NA,TRUE
NA,NA,NA,Salvelinus,aureolus,247,NA,Salvelinus aureolus,NA,TRUE
NA,NA,NA,Salvelinus,lepechini melanostomus,247,NA,Salvelinus lepechini,NA,TRUE
NA,NA,NA,Baione,fontinalis,246,NA,Baione fontinalis,NA,TRUE
NA,NA,NA,Salmo,canadensis,246,NA,Salmo canadensis,NA,TRUE
NA,NA,NA,Salmo,fontinalis,246,NA,Salmo fontinalis,NA,TRUE
NA,NA,NA,Salmo,hudsonicus,246,NA,Salmo hudsonicus,NA,TRUE
NA,NA,NA,Salvelinus,timagamiensis,246,NA,Salvelinus timagamiensis,NA,TRUE
NA,NA,NA,Salmo,killinensis,49341,NA,Salmo killinensis,NA,TRUE
NA,NA,NA,Cristivomer,namaycush,248,NA,Cristivomer namaycush,NA,TRUE
NA,NA,NA,Cristovomer,namayacush,248,NA,Cristovomer namayacush,NA,TRUE
NA,NA,NA,Salmo,amethystinus,248,NA,Salmo amethystinus,NA,TRUE
NA,NA,NA,Salmo,amethystus,248,NA,Salmo amethystus,NA,TRUE
NA,NA,NA,Salmo,confinis,248,NA,Salmo confinis,NA,TRUE
NA,NA,NA,Salmo,namaycush,248,NA,Salmo namaycush,NA,TRUE
NA,NA,NA,Salmo,pallidus,248,NA,Salmo pallidus,NA,TRUE
NA,NA,NA,Salmo,perisii,49361,NA,Salmo perisii,NA,TRUE
NA,NA,NA,Salmo,struanensis,49365,NA,Salmo struanensis,NA,TRUE
NA,NA,NA,Salmo,willoughbii,49370,NA,Salmo willoughbii,NA,TRUE
NA,NA,NA,Salvelinus,willughbii,49370,NA,Salvelinus willughbii,NA,TRUE
NA,NA,NA,Salmo,striatus,4605,NA,Salmo striatus,NA,TRUE
NA,NA,NA,Salmo,thymallus,4605,NA,Salmo thymallus,NA,TRUE
NA,NA,NA,Salmo,thymus,4605,NA,Salmo thymus,NA,TRUE
NA,NA,NA,Thymallus,aeliani,4605,NA,Thymallus aeliani,NA,TRUE
NA,NA,NA,Thymallus,decorus,4605,NA,Thymallus decorus,NA,TRUE
NA,NA,NA,Thymallus,gymnogaster,4605,NA,Thymallus gymnogaster,NA,TRUE
NA,NA,NA,Thymallus,gymnothorax,4605,NA,Thymallus gymnothorax,NA,TRUE
NA,NA,NA,Thymallus,umbrosa,4605,NA,Thymallus umbrosa,NA,TRUE
NA,NA,NA,Thymallus,vexillifer,4605,NA,Thymallus vexillifer,NA,TRUE
NA,NA,NA,Thymallus,vulgaris,4605,NA,Thymallus vulgaris,NA,TRUE
NA,NA,NA,Thymalus,gymnogaster,4605,NA,Thymalus gymnogaster,NA,TRUE
NA,NA,NA,Thymalus,gymnothorax,4605,NA,Thymalus gymnothorax,NA,TRUE
NA,NA,NA,Aspidophorus,armatus,36,NA,Aspidophorus armatus,NA,TRUE
NA,NA,NA,Aspidophorus,cataphractus,36,NA,Aspidophorus cataphractus,NA,TRUE
NA,NA,NA,Aspidophorus,europaeus,36,NA,Aspidophorus europaeus,NA,TRUE
NA,NA,NA,Cataphractus,schoneveldii,36,NA,Cataphractus schoneveldii,NA,TRUE
NA,NA,NA,Cottus,brodamus,36,NA,Cottus brodamus,NA,TRUE
NA,NA,NA,Cottus,cataphractus,36,NA,Cottus cataphractus,NA,TRUE
NA,NA,NA,Paragonus,sertorii,36,NA,Paragonus sertorii,NA,TRUE
NA,NA,NA,Phalangistes,cataphractus,36,NA,Phalangistes cataphractus,NA,TRUE
NA,NA,NA,Ribeiroa,sertorii,36,NA,Ribeiroa sertorii,NA,TRUE
NA,NA,NA,Artediellus,europaeus,4041,NA,Artediellus europaeus,NA,TRUE
NA,NA,NA,Cottus,affinis,2439,NA,Cottus affinis,NA,TRUE
NA,NA,NA,Cottus,ferrugineus,2439,NA,Cottus ferrugineus,NA,TRUE
NA,NA,NA,Cottus,koshewnikowi,2439,NA,Cottus koshewnikowi,NA,TRUE
NA,NA,NA,Cottus,microstomus,2439,NA,Cottus microstomus,NA,TRUE
NA,NA,NA,Cottus,bicornis,4107,NA,Cottus bicornis,NA,TRUE
NA,NA,NA,Acanthocottus,lilljeborgi,9198,NA,Acanthocottus lilljeborgi,NA,TRUE
NA,NA,NA,Cottus,lilljeborgi,9198,NA,Cottus lilljeborgi,NA,TRUE
NA,NA,NA,Cottus,lilljeborgii,9198,NA,Cottus lilljeborgii,NA,TRUE
NA,NA,NA,Enophrys,lilljeborgi,9198,NA,Enophrys lilljeborgi,NA,TRUE
NA,NA,NA,Micrenophrys,lilljeborgi,9198,NA,Micrenophrys lilljeborgi,NA,TRUE
NA,NA,NA,Taurulus,lilljeborgi,9198,NA,Taurulus lilljeborgi,NA,TRUE
NA,NA,NA,Acanthocottus,scorpius,1329,NA,Acanthocottus scorpius,NA,TRUE
NA,NA,NA,Cottus,groenlandicus,1329,NA,Cottus groenlandicus,NA,TRUE
NA,NA,NA,Cottus,scorpius,1329,NA,Cottus scorpius,NA,TRUE
NA,NA,NA,Cottus,verrucosus,1329,NA,Cottus verrucosus,NA,TRUE
NA,NA,NA,Myoxocephalus,verrucosus,1329,NA,Myoxocephalus verrucosus,NA,TRUE
NA,NA,NA,Myxocephalus,scorpius,1329,NA,Myxocephalus scorpius,NA,TRUE
NA,NA,NA,Acanthocottus,bubalis,1361,NA,Acanthocottus bubalis,NA,TRUE
NA,NA,NA,Aspicottus,bubalis,1361,NA,Aspicottus bubalis,NA,TRUE
NA,NA,NA,Ceratocottus,bubalis,1361,NA,Ceratocottus bubalis,NA,TRUE
NA,NA,NA,Cottus,bubalis,1361,NA,Cottus bubalis,NA,TRUE
NA,NA,NA,Cottus,maculatus,1361,NA,Cottus maculatus,NA,TRUE
NA,NA,NA,Enophrys,bubalis,1361,NA,Enophrys bubalis,NA,TRUE
NA,NA,NA,Myoxocephalus,bubalis,1361,NA,Myoxocephalus bubalis,NA,TRUE
NA,NA,NA,Triglops,ommatistius,4146,NA,Triglops ommatistius,NA,TRUE
NA,NA,NA,Triglops,pingelii islandicus,4146,NA,Triglops pingelii,NA,TRUE
NA,NA,NA,Triglops,terrae-novae,4146,NA,Triglops terrae-novae,NA,TRUE
NA,NA,NA,Cyclopterus,caeruleus,62,NA,Cyclopterus caeruleus,NA,TRUE
NA,NA,NA,Cyclopterus,coronatus,62,NA,Cyclopterus coronatus,NA,TRUE
NA,NA,NA,Cyclopterus,minutus,62,NA,Cyclopterus minutus,NA,TRUE
NA,NA,NA,Cyclopterus,pavoninus,62,NA,Cyclopterus pavoninus,NA,TRUE
NA,NA,NA,Cyclopterus,pyramidatus,62,NA,Cyclopterus pyramidatus,NA,TRUE
NA,NA,NA,Lumpus,anglorum,62,NA,Lumpus anglorum,NA,TRUE
NA,NA,NA,Lumpus,vulgaris,62,NA,Lumpus vulgaris,NA,TRUE
NA,NA,NA,Callionymus,pelagicus,1021,NA,Callionymus pelagicus,NA,TRUE
NA,NA,NA,Cephalacanthus,spinarella,1021,NA,Cephalacanthus spinarella,NA,TRUE
NA,NA,NA,Cephalacanthus,volitans,1021,NA,Cephalacanthus volitans,NA,TRUE
NA,NA,NA,Dactilopterus,volitans,1021,NA,Dactilopterus volitans,NA,TRUE
NA,NA,NA,Dactylopterus,blochii,1021,NA,Dactylopterus blochii,NA,TRUE
NA,NA,NA,Dactylopterus,communis,1021,NA,Dactylopterus communis,NA,TRUE
NA,NA,NA,Dactylopterus,fasciatus,1021,NA,Dactylopterus fasciatus,NA,TRUE
NA,NA,NA,Dactylopterus,occidentalis,1021,NA,Dactylopterus occidentalis,NA,TRUE
NA,NA,NA,Dactylopterus,spinarella,1021,NA,Dactylopterus spinarella,NA,TRUE
NA,NA,NA,Dactylopterus,tentaculatus,1021,NA,Dactylopterus tentaculatus,NA,TRUE
NA,NA,NA,Dactylopterus,vulgaris,1021,NA,Dactylopterus vulgaris,NA,TRUE
NA,NA,NA,Gasterosteus,spinarella,1021,NA,Gasterosteus spinarella,NA,TRUE
NA,NA,NA,Gonocephalus,macrocephalus,1021,NA,Gonocephalus macrocephalus,NA,TRUE
NA,NA,NA,Polynemus,sexradiatus,1021,NA,Polynemus sexradiatus,NA,TRUE
NA,NA,NA,Trigla,fasciata,1021,NA,Trigla fasciata,NA,TRUE
NA,NA,NA,Trigla,volitans,1021,NA,Trigla volitans,NA,TRUE
NA,NA,NA,Careproctus,reinhardi,15500,NA,Careproctus reinhardi,NA,TRUE
NA,NA,NA,Liparis,reinhardi,15500,NA,Liparis reinhardi,NA,TRUE
NA,NA,NA,Cyclopterus,lineatus,1378,NA,Cyclopterus lineatus,NA,TRUE
NA,NA,NA,Cyclopterus,liparis,1378,NA,Cyclopterus liparis,NA,TRUE
NA,NA,NA,Cyclopterus,liparoides,1378,NA,Cyclopterus liparoides,NA,TRUE
NA,NA,NA,Liparis,lineatus,1378,NA,Liparis lineatus,NA,TRUE
NA,NA,NA,Liparis,stellatus,1378,NA,Liparis stellatus,NA,TRUE
NA,NA,NA,Liparis,vulgaris,1378,NA,Liparis vulgaris,NA,TRUE
NA,NA,NA,Cyclopterus,gobius,1379,NA,Cyclopterus gobius,NA,TRUE
NA,NA,NA,Cyclopterus,montagui,1379,NA,Cyclopterus montagui,NA,TRUE
NA,NA,NA,Liparis,ekstromii,1379,NA,Liparis ekstromii,NA,TRUE
NA,NA,NA,Liparis,maculatus,1379,NA,Liparis maculatus,NA,TRUE
NA,NA,NA,Liparis,bathybii,15564,NA,Liparis bathybii,NA,TRUE
NA,NA,NA,Octonus,olosteon,1746,NA,Octonus olosteon,NA,TRUE
NA,NA,NA,Peristedion,chabrontera,1746,NA,Peristedion chabrontera,NA,TRUE
NA,NA,NA,Peristedion,macronema,1746,NA,Peristedion macronema,NA,TRUE
NA,NA,NA,Peristedion,malarmat,1746,NA,Peristedion malarmat,NA,TRUE
NA,NA,NA,Trigla,cataphracta,1746,NA,Trigla cataphracta,NA,TRUE
NA,NA,NA,Cottunculus,thompsoni,15623,NA,Cottunculus thompsoni,NA,TRUE
NA,NA,NA,Cottunculus,torvus,15623,NA,Cottunculus torvus,NA,TRUE
NA,NA,NA,Cottus,thomsonii,15623,NA,Cottus thomsonii,NA,TRUE
NA,NA,NA,Scorpaena,erythraea,1758,NA,Scorpaena erythraea,NA,TRUE
NA,NA,NA,Scorpaena,barbata,1759,NA,Scorpaena barbata,NA,TRUE
NA,NA,NA,Scorpaena,lutea,1759,NA,Scorpaena lutea,NA,TRUE
NA,NA,NA,Scorpaena,natalensis,1759,NA,Scorpaena natalensis,NA,TRUE
NA,NA,NA,Scorpaenopsis,natalensis,1759,NA,Scorpaenopsis natalensis,NA,TRUE
NA,NA,NA,Sebastapistes,scorfa,1759,NA,Sebastapistes scorfa,NA,TRUE
NA,NA,NA,Helicolenus,imperialis,76,NA,Helicolenus imperialis,NA,TRUE
NA,NA,NA,Helicolenus,maculatus,76,NA,Helicolenus maculatus,NA,TRUE
NA,NA,NA,Helicolenus,maderensis,76,NA,Helicolenus maderensis,NA,TRUE
NA,NA,NA,Helicolenus,thelmae,76,NA,Helicolenus thelmae,NA,TRUE
NA,NA,NA,Scorpaena,dactyloptera,76,NA,Scorpaena dactyloptera,NA,TRUE
NA,NA,NA,Sebastes,dactyloptera,76,NA,Sebastes dactyloptera,NA,TRUE
NA,NA,NA,Sebastes,dactylopterus,76,NA,Sebastes dactylopterus,NA,TRUE
NA,NA,NA,Sebastes,imperialis,76,NA,Sebastes imperialis,NA,TRUE
NA,NA,NA,Sebastes,maculatus,76,NA,Sebastes maculatus,NA,TRUE
NA,NA,NA,Perca,norvegica,501,NA,Perca norvegica,NA,TRUE
NA,NA,NA,Sebastes,marinus,501,NA,Sebastes marinus,NA,TRUE
NA,NA,NA,Scorpaena,cristulata,4011,NA,Scorpaena cristulata,NA,TRUE
NA,NA,NA,Aspitrigla,cuculus,44,NA,Aspitrigla cuculus,NA,TRUE
NA,NA,NA,Chelidonichthys,cululus,44,NA,Chelidonichthys cululus,NA,TRUE
NA,NA,NA,Cheliodonichthys,cuculus,44,NA,Cheliodonichthys cuculus,NA,TRUE
NA,NA,NA,Trigla,cuculus,44,NA,Trigla cuculus,NA,TRUE
NA,NA,NA,Trigla,grunniens,44,NA,Trigla grunniens,NA,TRUE
NA,NA,NA,Trigla,pini,44,NA,Trigla pini,NA,TRUE
NA,NA,NA,Chelidonichthys,lucernus,1366,NA,Chelidonichthys lucernus,NA,TRUE
NA,NA,NA,Chlidonichthys,lucernus,1366,NA,Chlidonichthys lucernus,NA,TRUE
NA,NA,NA,Trigla,corax,1366,NA,Trigla corax,NA,TRUE
NA,NA,NA,Trigla,corvus,1366,NA,Trigla corvus,NA,TRUE
NA,NA,NA,Trigla,hirundo,1366,NA,Trigla hirundo,NA,TRUE
NA,NA,NA,Trigla,lucerna,1366,NA,Trigla lucerna,NA,TRUE
NA,NA,NA,Aspitrigla,obscura,9197,NA,Aspitrigla obscura,NA,TRUE
NA,NA,NA,Chelidonichthys,obscura,9197,NA,Chelidonichthys obscura,NA,TRUE
NA,NA,NA,Trigla,obscura,9197,NA,Trigla obscura,NA,TRUE
NA,NA,NA,Chelidonichthys,gurnardus,68,NA,Chelidonichthys gurnardus,NA,TRUE
NA,NA,NA,Eutrigla,gunardus,68,NA,Eutrigla gunardus,NA,TRUE
NA,NA,NA,Eutriglia,gurnardus,68,NA,Eutriglia gurnardus,NA,TRUE
NA,NA,NA,Eutroigla,gurnardus,68,NA,Eutroigla gurnardus,NA,TRUE
NA,NA,NA,Trigla,gurnardus,68,NA,Trigla gurnardus,NA,TRUE
NA,NA,NA,Trigla,milvus,68,NA,Trigla milvus,NA,TRUE
NA,NA,NA,Chelidonichthys,africana,5081,NA,Chelidonichthys africana,NA,TRUE
NA,NA,NA,Chelidonichthys,lastoviza,5081,NA,Chelidonichthys lastoviza,NA,TRUE
NA,NA,NA,Cuculus,lineatus,5081,NA,Cuculus lineatus,NA,TRUE
NA,NA,NA,Trigla,adriatica,5081,NA,Trigla adriatica,NA,TRUE
NA,NA,NA,Trigla,africana,5081,NA,Trigla africana,NA,TRUE
NA,NA,NA,Trigla,gonotus,5081,NA,Trigla gonotus,NA,TRUE
NA,NA,NA,Trigla,lastoviza,5081,NA,Trigla lastoviza,NA,TRUE
NA,NA,NA,Trigla,lineata,5081,NA,Trigla lineata,NA,TRUE
NA,NA,NA,Trigloporus,lastovitza,5081,NA,Trigloporus lastovitza,NA,TRUE
NA,NA,NA,Trigloporus,lineata,5081,NA,Trigloporus lineata,NA,TRUE
NA,NA,NA,Trygloporus,lastoviza,5081,NA,Trygloporus lastoviza,NA,TRUE
NA,NA,NA,Ameirus,melas,291,NA,Ameirus melas,NA,TRUE
NA,NA,NA,Ameiurus,vulgaris,291,NA,Ameiurus vulgaris,NA,TRUE
NA,NA,NA,Ictalurus,melas,291,NA,Ictalurus melas,NA,TRUE
NA,NA,NA,Silurus,melas,291,NA,Silurus melas,NA,TRUE
NA,NA,NA,Ameirus,nebulosus,3022,NA,Ameirus nebulosus,NA,TRUE
NA,NA,NA,Ameiurus,catus,3022,NA,Ameiurus catus,NA,TRUE
NA,NA,NA,Ameiurus,lacustris,3022,NA,Ameiurus lacustris,NA,TRUE
NA,NA,NA,Amiurus,catus,3022,NA,Amiurus catus,NA,TRUE
NA,NA,NA,Amiurus,nebulosus,3022,NA,Amiurus nebulosus,NA,TRUE
NA,NA,NA,Amiurus,vulgaris,3022,NA,Amiurus vulgaris,NA,TRUE
NA,NA,NA,Ictalurus,nebucosus,3022,NA,Ictalurus nebucosus,NA,TRUE
NA,NA,NA,Ictalurus,nebulosus,3022,NA,Ictalurus nebulosus,NA,TRUE
NA,NA,NA,Pimelodus,atrarius,3022,NA,Pimelodus atrarius,NA,TRUE
NA,NA,NA,Pimelodus,catus,3022,NA,Pimelodus catus,NA,TRUE
NA,NA,NA,Pimelodus,felis,3022,NA,Pimelodus felis,NA,TRUE
NA,NA,NA,Pimelodus,marmoratus,3022,NA,Pimelodus marmoratus,NA,TRUE
NA,NA,NA,Pimelodus,nebulosus,3022,NA,Pimelodus nebulosus,NA,TRUE
NA,NA,NA,Pimelodus,vulgaris,3022,NA,Pimelodus vulgaris,NA,TRUE
NA,NA,NA,Silurus,catus,3022,NA,Silurus catus,NA,TRUE
NA,NA,NA,Silurus,coenosus,3022,NA,Silurus coenosus,NA,TRUE
NA,NA,NA,Silurus,nigrescens,3022,NA,Silurus nigrescens,NA,TRUE
NA,NA,NA,Silurus,punctatus,290,NA,Silurus punctatus,NA,TRUE
NA,NA,NA,Siluris,glanis,289,NA,Siluris glanis,NA,TRUE
NA,NA,NA,Silurus,silurus,289,NA,Silurus silurus,NA,TRUE
NA,NA,NA,Plectromus,suborbitalis,17180,NA,Plectromus suborbitalis,NA,TRUE
NA,NA,NA,Melamphaës,nigrofulvus,65385,NA,Melamphaës nigrofulvus,NA,TRUE
NA,NA,NA,Poromitra,crassiceps,65385,NA,Poromitra crassiceps,NA,TRUE
NA,NA,NA,Poromitrella,nigriceps,65385,NA,Poromitrella nigriceps,NA,TRUE
NA,NA,NA,Melamphaes,beanii,9058,NA,Melamphaes beanii,NA,TRUE
NA,NA,NA,Melamphaes,eurylepis,9058,NA,Melamphaes eurylepis,NA,TRUE
NA,NA,NA,Melamphaes,mizolepis,9058,NA,Melamphaes mizolepis,NA,TRUE
NA,NA,NA,Plectromus,beanii,9058,NA,Plectromus beanii,NA,TRUE
NA,NA,NA,Plectromus,crassiceps,9058,NA,Plectromus crassiceps,NA,TRUE
NA,NA,NA,Scopelogadus,beani,9058,NA,Scopelogadus beani,NA,TRUE
NA,NA,NA,Melamphaes,cocles,10284,NA,Melamphaes cocles,NA,TRUE
NA,NA,NA,Plectromus,mizolepis,10284,NA,Plectromus mizolepis,NA,TRUE
NA,NA,NA,Scopelogadus,cocles,10284,NA,Scopelogadus cocles,NA,TRUE
NA,NA,NA,Scopelus,mizolepis,10284,NA,Scopelus mizolepis,NA,TRUE
NA,NA,NA,Gonostoma,denudatum,9965,NA,Gonostoma denudatum,NA,TRUE
NA,NA,NA,Zaphotias,nudum,9965,NA,Zaphotias nudum,NA,TRUE
NA,NA,NA,Zaphotias,pedaliotus,9965,NA,Zaphotias pedaliotus,NA,TRUE
NA,NA,NA,Zaphotias,photocephalus,9965,NA,Zaphotias photocephalus,NA,TRUE
NA,NA,NA,Cyclothone,signata,1774,NA,Cyclothone signata,NA,TRUE
NA,NA,NA,Gonostoma,microdon,1775,NA,Gonostoma microdon,NA,TRUE
NA,NA,NA,Cyclothone,grandis,11659,NA,Cyclothone grandis,NA,TRUE
NA,NA,NA,Gonostoma,bathyphillum,11659,NA,Gonostoma bathyphillum,NA,TRUE
NA,NA,NA,Gonostoma,bathyphilum,11659,NA,Gonostoma bathyphilum,NA,TRUE
NA,NA,NA,Gonostoma,bathyphylum,11659,NA,Gonostoma bathyphylum,NA,TRUE
NA,NA,NA,Gonostoma,brevidens,11659,NA,Gonostoma brevidens,NA,TRUE
NA,NA,NA,Gonostoma,grande,11659,NA,Gonostoma grande,NA,TRUE
NA,NA,NA,Gonostomia,bathyphilum,11659,NA,Gonostomia bathyphilum,NA,TRUE
NA,NA,NA,Neostoma,bathyphilum,11659,NA,Neostoma bathyphilum,NA,TRUE
NA,NA,NA,Sigmops,bathyphilum,11659,NA,Sigmops bathyphilum,NA,TRUE
NA,NA,NA,Argyripnus,hemigymnus,6968,NA,Argyripnus hemigymnus,NA,TRUE
NA,NA,NA,Argyropelachus,hemigymnus,6968,NA,Argyropelachus hemigymnus,NA,TRUE
NA,NA,NA,Argyropelecus,durvillei,6968,NA,Argyropelecus durvillei,NA,TRUE
NA,NA,NA,Argyropelecus,d'Urvillei,6968,NA,Argyropelecus d'Urvillei,NA,TRUE
NA,NA,NA,Argyropelecus,heathi,6968,NA,Argyropelecus heathi,NA,TRUE
NA,NA,NA,Argyropelecus,hemigymmus,6968,NA,Argyropelecus hemigymmus,NA,TRUE
NA,NA,NA,Argyropelecus,hemigymnos,6968,NA,Argyropelecus hemigymnos,NA,TRUE
NA,NA,NA,Argyropelecus,intermedius,6968,NA,Argyropelecus intermedius,NA,TRUE
NA,NA,NA,Argyropelachus,olfersi,5097,NA,Argyropelachus olfersi,NA,TRUE
NA,NA,NA,Argyropelecus,lynchus,5097,NA,Argyropelecus lynchus,NA,TRUE
NA,NA,NA,Argyropelecus,olfersi,5097,NA,Argyropelecus olfersi,NA,TRUE
NA,NA,NA,Pleurothyris,olfersii,5097,NA,Pleurothyris olfersii,NA,TRUE
NA,NA,NA,Sternoptyx,olfersii,5097,NA,Sternoptyx olfersii,NA,TRUE
NA,NA,NA,Argentina,pennanti,754,NA,Argentina pennanti,NA,TRUE
NA,NA,NA,Maurolicus,amethystinopunctatus,754,NA,Maurolicus amethystinopunctatus,NA,TRUE
NA,NA,NA,Maurolicus,japonicus,754,NA,Maurolicus japonicus,NA,TRUE
NA,NA,NA,Maurolicus,mülleri,754,NA,Maurolicus mülleri,NA,TRUE
NA,NA,NA,Maurolicus,pennanti,754,NA,Maurolicus pennanti,NA,TRUE
NA,NA,NA,Mauroluccius,mulleri,754,NA,Mauroluccius mulleri,NA,TRUE
NA,NA,NA,Salmo,muelleri,754,NA,Salmo muelleri,NA,TRUE
NA,NA,NA,Scopelus,borealis,754,NA,Scopelus borealis,NA,TRUE
NA,NA,NA,Scopelus,maurolici,754,NA,Scopelus maurolici,NA,TRUE
NA,NA,NA,Sternopteryx,diaphana,7389,NA,Sternopteryx diaphana,NA,TRUE
NA,NA,NA,Astronesthes,antarcticus,5098,NA,Astronesthes antarcticus,NA,TRUE
NA,NA,NA,Astronesthes,richardsonii,5098,NA,Astronesthes richardsonii,NA,TRUE
NA,NA,NA,Borostomias,macrophthalmoides,5098,NA,Borostomias macrophthalmoides,NA,TRUE
NA,NA,NA,Borostomias,macrophthalmus,5098,NA,Borostomias macrophthalmus,NA,TRUE
NA,NA,NA,Borostomias,roulei,5098,NA,Borostomias roulei,NA,TRUE
NA,NA,NA,Diplolychnus,bifilis,5098,NA,Diplolychnus bifilis,NA,TRUE
NA,NA,NA,Chauliodus,atlantis,1786,NA,Chauliodus atlantis,NA,TRUE
NA,NA,NA,Chauliodus,dannevigi,1786,NA,Chauliodus dannevigi,NA,TRUE
NA,NA,NA,Chauliodus,schneideri,1786,NA,Chauliodus schneideri,NA,TRUE
NA,NA,NA,Chauliodus,setinosus,1786,NA,Chauliodus setinosus,NA,TRUE
NA,NA,NA,Chauliodus,sloanei,1786,NA,Chauliodus sloanei,NA,TRUE
NA,NA,NA,Chauliodus,sloanii,1786,NA,Chauliodus sloanii,NA,TRUE
NA,NA,NA,Chauliodus,slouni,1786,NA,Chauliodus slouni,NA,TRUE
NA,NA,NA,Esox,stomias,1786,NA,Esox stomias,NA,TRUE
NA,NA,NA,Stomias,schneideri,1786,NA,Stomias schneideri,NA,TRUE
NA,NA,NA,Aristostomias,uncodentatus,11763,NA,Aristostomias uncodentatus,NA,TRUE
NA,NA,NA,Eustomias,boureei,11763,NA,Eustomias boureei,NA,TRUE
NA,NA,NA,Flagellostomias,bourei,11763,NA,Flagellostomias bourei,NA,TRUE
NA,NA,NA,Flagellostomias,tyrannus,11763,NA,Flagellostomias tyrannus,NA,TRUE
NA,NA,NA,Malacosteus,choristodactylus,10157,NA,Malacosteus choristodactylus,NA,TRUE
NA,NA,NA,Malacosteus,danae,10157,NA,Malacosteus danae,NA,TRUE
NA,NA,NA,Malacosteus,indicus,10157,NA,Malacosteus indicus,NA,TRUE
NA,NA,NA,Melanostomias,bulbosus,11772,NA,Melanostomias bulbosus,NA,TRUE
NA,NA,NA,Melanostomias,spilorhynchus,11772,NA,Melanostomias spilorhynchus,NA,TRUE
NA,NA,NA,Astronesthes,decimus,11710,NA,Astronesthes decimus,NA,TRUE
NA,NA,NA,Rhadinesthes,jacobssoni,11710,NA,Rhadinesthes jacobssoni,NA,TRUE
NA,NA,NA,Rhadinesthes,lucberti,11710,NA,Rhadinesthes lucberti,NA,TRUE
NA,NA,NA,Esox,boa,1806,NA,Esox boa,NA,TRUE
NA,NA,NA,Stomias,atlanticus,1806,NA,Stomias atlanticus,NA,TRUE
NA,NA,NA,Stomias,barbatus,1806,NA,Stomias barbatus,NA,TRUE
NA,NA,NA,Stomias,bonapartei,1806,NA,Stomias bonapartei,NA,TRUE
NA,NA,NA,Stomias,elongatus var. atlanticus,1806,NA,Stomias elongatus,NA,TRUE
NA,NA,NA,Stomiasunculus,barbatus,1806,NA,Stomiasunculus barbatus,NA,TRUE
NA,NA,NA,Trigonolampha,miriceps,6973,NA,Trigonolampha miriceps,NA,TRUE
NA,NA,NA,Balistes,scolopax,333,NA,Balistes scolopax,NA,TRUE
NA,NA,NA,Centriscus,gracilis,333,NA,Centriscus gracilis,NA,TRUE
NA,NA,NA,Centriscus,scolopax,333,NA,Centriscus scolopax,NA,TRUE
